gameId;strategy;wins;losses
257;CallingRulesWithUctMonteCarloStrategyAndCheating;2293;2123
258;CallingRulesWithHeuristic;2139;2309
258;CallingRulesWithUctMonteCarloStrategyAndCheating;2309;2139
259;CallingRulesWithHeuristic;2155;2325
259;CallingRulesWithUctMonteCarloStrategyAndCheating;2325;2155
260;CallingRulesWithHeuristic;2171;2341
260;CallingRulesWithUctMonteCarloStrategyAndCheating;2341;2171
261;CallingRulesWithHeuristic;2171;2341
261;CallingRulesWithUctMonteCarloStrategyAndCheating;2341;2171
262;CallingRulesWithHeuristic;2171;2341
262;CallingRulesWithUctMonteCarloStrategyAndCheating;2341;2171
263;CallingRulesWithHeuristic;2187;2357
263;CallingRulesWithUctMonteCarloStrategyAndCheating;2357;2187
264;CallingRulesWithHeuristic;2187;2357
264;CallingRulesWithUctMonteCarloStrategyAndCheating;2357;2187
265;CallingRulesWithHeuristic;2200;2376
265;CallingRulesWithUctMonteCarloStrategyAndCheating;2376;2200
266;CallingRulesWithHeuristic;2216;2392
266;CallingRulesWithUctMonteCarloStrategyAndCheating;2392;2216
267;CallingRulesWithHeuristic;2216;2392
267;CallingRulesWithUctMonteCarloStrategyAndCheating;2392;2216
268;CallingRulesWithHeuristic;2232;2408
268;CallingRulesWithUctMonteCarloStrategyAndCheating;2408;2232
269;CallingRulesWithHeuristic;2248;2424
269;CallingRulesWithUctMonteCarloStrategyAndCheating;2424;2248
270;CallingRulesWithHeuristic;2264;2440
270;CallingRulesWithUctMonteCarloStrategyAndCheating;2440;2264
271;CallingRulesWithHeuristic;2279;2457
271;CallingRulesWithUctMonteCarloStrategyAndCheating;2457;2279
272;CallingRulesWithHeuristic;2294;2474
272;CallingRulesWithUctMonteCarloStrategyAndCheating;2474;2294
273;CallingRulesWithHeuristic;2309;2491
273;CallingRulesWithUctMonteCarloStrategyAndCheating;2491;2309
274;CallingRulesWithHeuristic;2309;2491
274;CallingRulesWithUctMonteCarloStrategyAndCheating;2491;2309
275;CallingRulesWithHeuristic;2325;2507
275;CallingRulesWithUctMonteCarloStrategyAndCheating;2507;2325
276;CallingRulesWithHeuristic;2325;2507
276;CallingRulesWithUctMonteCarloStrategyAndCheating;2507;2325
277;CallingRulesWithHeuristic;2341;2523
277;CallingRulesWithUctMonteCarloStrategyAndCheating;2523;2341
278;CallingRulesWithHeuristic;2357;2539
278;CallingRulesWithUctMonteCarloStrategyAndCheating;2539;2357
279;CallingRulesWithHeuristic;2372;2556
279;CallingRulesWithUctMonteCarloStrategyAndCheating;2556;2372
280;CallingRulesWithHeuristic;2372;2556
280;CallingRulesWithUctMonteCarloStrategyAndCheating;2556;2372
281;CallingRulesWithHeuristic;2388;2572
281;CallingRulesWithUctMonteCarloStrategyAndCheating;2572;2388
282;CallingRulesWithHeuristic;2404;2588
282;CallingRulesWithUctMonteCarloStrategyAndCheating;2588;2404
283;CallingRulesWithHeuristic;2404;2588
283;CallingRulesWithUctMonteCarloStrategyAndCheating;2588;2404
284;CallingRulesWithHeuristic;2404;2588
284;CallingRulesWithUctMonteCarloStrategyAndCheating;2588;2404
285;CallingRulesWithHeuristic;2420;2604
285;CallingRulesWithUctMonteCarloStrategyAndCheating;2604;2420
286;CallingRulesWithHeuristic;2420;2604
286;CallingRulesWithUctMonteCarloStrategyAndCheating;2604;2420
287;CallingRulesWithHeuristic;2420;2604
287;CallingRulesWithUctMonteCarloStrategyAndCheating;2604;2420
288;CallingRulesWithHeuristic;2420;2604
288;CallingRulesWithUctMonteCarloStrategyAndCheating;2604;2420
289;CallingRulesWithHeuristic;2436;2620
289;CallingRulesWithUctMonteCarloStrategyAndCheating;2620;2436
290;CallingRulesWithHeuristic;2451;2637
290;CallingRulesWithUctMonteCarloStrategyAndCheating;2637;2451
291;CallingRulesWithHeuristic;2451;2637
291;CallingRulesWithUctMonteCarloStrategyAndCheating;2637;2451
292;CallingRulesWithHeuristic;2467;2653
292;CallingRulesWithUctMonteCarloStrategyAndCheating;2653;2467
293;CallingRulesWithHeuristic;2467;2653
293;CallingRulesWithUctMonteCarloStrategyAndCheating;2653;2467
294;CallingRulesWithHeuristic;2467;2653
294;CallingRulesWithUctMonteCarloStrategyAndCheating;2653;2467
295;CallingRulesWithHeuristic;2483;2669
295;CallingRulesWithUctMonteCarloStrategyAndCheating;2669;2483
296;CallingRulesWithHeuristic;2501;2683
296;CallingRulesWithUctMonteCarloStrategyAndCheating;2683;2501
297;CallingRulesWithHeuristic;2501;2683
297;CallingRulesWithUctMonteCarloStrategyAndCheating;2683;2501
298;CallingRulesWithHeuristic;2501;2683
298;CallingRulesWithUctMonteCarloStrategyAndCheating;2683;2501
299;CallingRulesWithHeuristic;2501;2683
299;CallingRulesWithUctMonteCarloStrategyAndCheating;2683;2501
300;CallingRulesWithHeuristic;2501;2683
300;CallingRulesWithUctMonteCarloStrategyAndCheating;2683;2501
301;CallingRulesWithHeuristic;2501;2683
301;CallingRulesWithUctMonteCarloStrategyAndCheating;2683;2501
302;CallingRulesWithHeuristic;2517;2699
302;CallingRulesWithUctMonteCarloStrategyAndCheating;2699;2517
303;CallingRulesWithHeuristic;2532;2716
303;CallingRulesWithUctMonteCarloStrategyAndCheating;2716;2532
304;CallingRulesWithHeuristic;2546;2734
304;CallingRulesWithUctMonteCarloStrategyAndCheating;2734;2546
305;CallingRulesWithHeuristic;2546;2734
305;CallingRulesWithUctMonteCarloStrategyAndCheating;2734;2546
306;CallingRulesWithHeuristic;2561;2751
306;CallingRulesWithUctMonteCarloStrategyAndCheating;2751;2561
307;CallingRulesWithHeuristic;2576;2768
307;CallingRulesWithUctMonteCarloStrategyAndCheating;2768;2576
308;CallingRulesWithHeuristic;2590;2786
308;CallingRulesWithUctMonteCarloStrategyAndCheating;2786;2590
309;CallingRulesWithHeuristic;2607;2801
309;CallingRulesWithUctMonteCarloStrategyAndCheating;2801;2607
310;CallingRulesWithHeuristic;2622;2818
310;CallingRulesWithUctMonteCarloStrategyAndCheating;2818;2622
311;CallingRulesWithHeuristic;2622;2818
311;CallingRulesWithUctMonteCarloStrategyAndCheating;2818;2622
312;CallingRulesWithHeuristic;2637;2835
312;CallingRulesWithUctMonteCarloStrategyAndCheating;2835;2637
313;CallingRulesWithHeuristic;2653;2851
313;CallingRulesWithUctMonteCarloStrategyAndCheating;2851;2653
314;CallingRulesWithHeuristic;2653;2851
314;CallingRulesWithUctMonteCarloStrategyAndCheating;2851;2653
315;CallingRulesWithHeuristic;2670;2866
315;CallingRulesWithUctMonteCarloStrategyAndCheating;2866;2670
316;CallingRulesWithHeuristic;2670;2866
316;CallingRulesWithUctMonteCarloStrategyAndCheating;2866;2670
317;CallingRulesWithHeuristic;2670;2866
317;CallingRulesWithUctMonteCarloStrategyAndCheating;2866;2670
318;CallingRulesWithHeuristic;2670;2866
318;CallingRulesWithUctMonteCarloStrategyAndCheating;2866;2670
319;CallingRulesWithHeuristic;2686;2882
319;CallingRulesWithUctMonteCarloStrategyAndCheating;2882;2686
320;CallingRulesWithHeuristic;2702;2898
320;CallingRulesWithUctMonteCarloStrategyAndCheating;2898;2702
321;CallingRulesWithHeuristic;2702;2898
321;CallingRulesWithUctMonteCarloStrategyAndCheating;2898;2702
322;CallingRulesWithHeuristic;2702;2898
322;CallingRulesWithUctMonteCarloStrategyAndCheating;2898;2702
323;CallingRulesWithHeuristic;2702;2898
323;CallingRulesWithUctMonteCarloStrategyAndCheating;2898;2702
324;CallingRulesWithHeuristic;2718;2914
324;CallingRulesWithUctMonteCarloStrategyAndCheating;2914;2718
325;CallingRulesWithHeuristic;2718;2914
325;CallingRulesWithUctMonteCarloStrategyAndCheating;2914;2718
326;CallingRulesWithHeuristic;2718;2914
326;CallingRulesWithUctMonteCarloStrategyAndCheating;2914;2718
327;CallingRulesWithHeuristic;2718;2914
327;CallingRulesWithUctMonteCarloStrategyAndCheating;2914;2718
328;CallingRulesWithHeuristic;2718;2914
328;CallingRulesWithUctMonteCarloStrategyAndCheating;2914;2718
329;CallingRulesWithHeuristic;2734;2930
329;CallingRulesWithUctMonteCarloStrategyAndCheating;2930;2734
330;CallingRulesWithHeuristic;2750;2946
330;CallingRulesWithUctMonteCarloStrategyAndCheating;2946;2750
331;CallingRulesWithHeuristic;2766;2962
331;CallingRulesWithUctMonteCarloStrategyAndCheating;2962;2766
332;CallingRulesWithHeuristic;2782;2978
332;CallingRulesWithUctMonteCarloStrategyAndCheating;2978;2782
333;CallingRulesWithHeuristic;2794;2998
333;CallingRulesWithUctMonteCarloStrategyAndCheating;2998;2794
334;CallingRulesWithHeuristic;2810;3014
334;CallingRulesWithUctMonteCarloStrategyAndCheating;3014;2810
335;CallingRulesWithHeuristic;2826;3030
335;CallingRulesWithUctMonteCarloStrategyAndCheating;3030;2826
336;CallingRulesWithHeuristic;2840;3048
336;CallingRulesWithUctMonteCarloStrategyAndCheating;3048;2840
337;CallingRulesWithHeuristic;2840;3048
337;CallingRulesWithUctMonteCarloStrategyAndCheating;3048;2840
338;CallingRulesWithHeuristic;2856;3064
338;CallingRulesWithUctMonteCarloStrategyAndCheating;3064;2856
339;CallingRulesWithHeuristic;2856;3064
339;CallingRulesWithUctMonteCarloStrategyAndCheating;3064;2856
340;CallingRulesWithHeuristic;2871;3081
340;CallingRulesWithUctMonteCarloStrategyAndCheating;3081;2871
341;CallingRulesWithHeuristic;2871;3081
341;CallingRulesWithUctMonteCarloStrategyAndCheating;3081;2871
342;CallingRulesWithHeuristic;2885;3099
342;CallingRulesWithUctMonteCarloStrategyAndCheating;3099;2885
343;CallingRulesWithHeuristic;2885;3099
343;CallingRulesWithUctMonteCarloStrategyAndCheating;3099;2885
344;CallingRulesWithHeuristic;2885;3099
344;CallingRulesWithUctMonteCarloStrategyAndCheating;3099;2885
345;CallingRulesWithHeuristic;2885;3099
345;CallingRulesWithUctMonteCarloStrategyAndCheating;3099;2885
346;CallingRulesWithHeuristic;2900;3116
346;CallingRulesWithUctMonteCarloStrategyAndCheating;3116;2900
347;CallingRulesWithHeuristic;2916;3132
347;CallingRulesWithUctMonteCarloStrategyAndCheating;3132;2916
348;CallingRulesWithHeuristic;2916;3132
348;CallingRulesWithUctMonteCarloStrategyAndCheating;3132;2916
349;CallingRulesWithHeuristic;2931;3149
349;CallingRulesWithUctMonteCarloStrategyAndCheating;3149;2931
350;CallingRulesWithHeuristic;2931;3149
350;CallingRulesWithUctMonteCarloStrategyAndCheating;3149;2931
351;CallingRulesWithHeuristic;2931;3149
351;CallingRulesWithUctMonteCarloStrategyAndCheating;3149;2931
352;CallingRulesWithHeuristic;2947;3165
352;CallingRulesWithUctMonteCarloStrategyAndCheating;3165;2947
353;CallingRulesWithHeuristic;2962;3182
353;CallingRulesWithUctMonteCarloStrategyAndCheating;3182;2962
354;CallingRulesWithHeuristic;2962;3182
354;CallingRulesWithUctMonteCarloStrategyAndCheating;3182;2962
355;CallingRulesWithHeuristic;2977;3199
355;CallingRulesWithUctMonteCarloStrategyAndCheating;3199;2977
356;CallingRulesWithHeuristic;2977;3199
356;CallingRulesWithUctMonteCarloStrategyAndCheating;3199;2977
357;CallingRulesWithHeuristic;2993;3215
357;CallingRulesWithUctMonteCarloStrategyAndCheating;3215;2993
358;CallingRulesWithHeuristic;3005;3235
358;CallingRulesWithUctMonteCarloStrategyAndCheating;3235;3005
359;CallingRulesWithHeuristic;3021;3251
359;CallingRulesWithUctMonteCarloStrategyAndCheating;3251;3021
360;CallingRulesWithHeuristic;3037;3267
360;CallingRulesWithUctMonteCarloStrategyAndCheating;3267;3037
361;CallingRulesWithHeuristic;3037;3267
361;CallingRulesWithUctMonteCarloStrategyAndCheating;3267;3037
362;CallingRulesWithHeuristic;3051;3285
362;CallingRulesWithUctMonteCarloStrategyAndCheating;3285;3051
363;CallingRulesWithHeuristic;3051;3285
363;CallingRulesWithUctMonteCarloStrategyAndCheating;3285;3051
364;CallingRulesWithHeuristic;3067;3301
364;CallingRulesWithUctMonteCarloStrategyAndCheating;3301;3067
365;CallingRulesWithHeuristic;3067;3301
365;CallingRulesWithUctMonteCarloStrategyAndCheating;3301;3067
366;CallingRulesWithHeuristic;3083;3317
366;CallingRulesWithUctMonteCarloStrategyAndCheating;3317;3083
367;CallingRulesWithHeuristic;3101;3331
367;CallingRulesWithUctMonteCarloStrategyAndCheating;3331;3101
368;CallingRulesWithHeuristic;3118;3346
368;CallingRulesWithUctMonteCarloStrategyAndCheating;3346;3118
369;CallingRulesWithHeuristic;3128;3368
369;CallingRulesWithUctMonteCarloStrategyAndCheating;3368;3128
370;CallingRulesWithHeuristic;3144;3384
370;CallingRulesWithUctMonteCarloStrategyAndCheating;3384;3144
371;CallingRulesWithHeuristic;3160;3400
371;CallingRulesWithUctMonteCarloStrategyAndCheating;3400;3160
372;CallingRulesWithHeuristic;3160;3400
372;CallingRulesWithUctMonteCarloStrategyAndCheating;3400;3160
373;CallingRulesWithHeuristic;3177;3415
373;CallingRulesWithUctMonteCarloStrategyAndCheating;3415;3177
374;CallingRulesWithHeuristic;3177;3415
374;CallingRulesWithUctMonteCarloStrategyAndCheating;3415;3177
375;CallingRulesWithHeuristic;3188;3436
375;CallingRulesWithUctMonteCarloStrategyAndCheating;3436;3188
376;CallingRulesWithHeuristic;3204;3452
376;CallingRulesWithUctMonteCarloStrategyAndCheating;3452;3204
377;CallingRulesWithHeuristic;3220;3468
377;CallingRulesWithUctMonteCarloStrategyAndCheating;3468;3220
378;CallingRulesWithHeuristic;3220;3468
378;CallingRulesWithUctMonteCarloStrategyAndCheating;3468;3220
379;CallingRulesWithHeuristic;3220;3468
379;CallingRulesWithUctMonteCarloStrategyAndCheating;3468;3220
380;CallingRulesWithHeuristic;3236;3484
380;CallingRulesWithUctMonteCarloStrategyAndCheating;3484;3236
381;CallingRulesWithHeuristic;3248;3504
381;CallingRulesWithUctMonteCarloStrategyAndCheating;3504;3248
382;CallingRulesWithHeuristic;3248;3504
382;CallingRulesWithUctMonteCarloStrategyAndCheating;3504;3248
383;CallingRulesWithHeuristic;3248;3504
383;CallingRulesWithUctMonteCarloStrategyAndCheating;3504;3248
384;CallingRulesWithHeuristic;3263;3521
384;CallingRulesWithUctMonteCarloStrategyAndCheating;3521;3263
385;CallingRulesWithHeuristic;3263;3521
385;CallingRulesWithUctMonteCarloStrategyAndCheating;3521;3263
386;CallingRulesWithHeuristic;3263;3521
386;CallingRulesWithUctMonteCarloStrategyAndCheating;3521;3263
387;CallingRulesWithHeuristic;3263;3521
387;CallingRulesWithUctMonteCarloStrategyAndCheating;3521;3263
388;CallingRulesWithHeuristic;3263;3521
388;CallingRulesWithUctMonteCarloStrategyAndCheating;3521;3263
389;CallingRulesWithHeuristic;3263;3521
389;CallingRulesWithUctMonteCarloStrategyAndCheating;3521;3263
390;CallingRulesWithHeuristic;3263;3521
390;CallingRulesWithUctMonteCarloStrategyAndCheating;3521;3263
391;CallingRulesWithHeuristic;3278;3538
391;CallingRulesWithUctMonteCarloStrategyAndCheating;3538;3278
392;CallingRulesWithHeuristic;3278;3538
392;CallingRulesWithUctMonteCarloStrategyAndCheating;3538;3278
393;CallingRulesWithHeuristic;3294;3554
393;CallingRulesWithUctMonteCarloStrategyAndCheating;3554;3294
394;CallingRulesWithHeuristic;3294;3554
394;CallingRulesWithUctMonteCarloStrategyAndCheating;3554;3294
395;CallingRulesWithHeuristic;3308;3572
395;CallingRulesWithUctMonteCarloStrategyAndCheating;3572;3308
396;CallingRulesWithHeuristic;3308;3572
396;CallingRulesWithUctMonteCarloStrategyAndCheating;3572;3308
397;CallingRulesWithHeuristic;3308;3572
397;CallingRulesWithUctMonteCarloStrategyAndCheating;3572;3308
398;CallingRulesWithHeuristic;3324;3588
398;CallingRulesWithUctMonteCarloStrategyAndCheating;3588;3324
399;CallingRulesWithHeuristic;3324;3588
399;CallingRulesWithUctMonteCarloStrategyAndCheating;3588;3324
400;CallingRulesWithHeuristic;3340;3604
400;CallingRulesWithUctMonteCarloStrategyAndCheating;3604;3340
401;CallingRulesWithHeuristic;3356;3620
401;CallingRulesWithUctMonteCarloStrategyAndCheating;3620;3356
402;CallingRulesWithHeuristic;3371;3637
402;CallingRulesWithUctMonteCarloStrategyAndCheating;3637;3371
403;CallingRulesWithHeuristic;3387;3653
403;CallingRulesWithUctMonteCarloStrategyAndCheating;3653;3387
404;CallingRulesWithHeuristic;3403;3669
404;CallingRulesWithUctMonteCarloStrategyAndCheating;3669;3403
405;CallingRulesWithHeuristic;3419;3685
405;CallingRulesWithUctMonteCarloStrategyAndCheating;3685;3419
406;CallingRulesWithHeuristic;3435;3701
406;CallingRulesWithUctMonteCarloStrategyAndCheating;3701;3435
407;CallingRulesWithHeuristic;3447;3721
407;CallingRulesWithUctMonteCarloStrategyAndCheating;3721;3447
408;CallingRulesWithHeuristic;3447;3721
408;CallingRulesWithUctMonteCarloStrategyAndCheating;3721;3447
409;CallingRulesWithHeuristic;3447;3721
409;CallingRulesWithUctMonteCarloStrategyAndCheating;3721;3447
410;CallingRulesWithHeuristic;3463;3737
410;CallingRulesWithUctMonteCarloStrategyAndCheating;3737;3463
411;CallingRulesWithHeuristic;3463;3737
411;CallingRulesWithUctMonteCarloStrategyAndCheating;3737;3463
412;CallingRulesWithHeuristic;3463;3737
412;CallingRulesWithUctMonteCarloStrategyAndCheating;3737;3463
413;CallingRulesWithHeuristic;3463;3737
413;CallingRulesWithUctMonteCarloStrategyAndCheating;3737;3463
414;CallingRulesWithHeuristic;3463;3737
414;CallingRulesWithUctMonteCarloStrategyAndCheating;3737;3463
415;CallingRulesWithHeuristic;3463;3737
415;CallingRulesWithUctMonteCarloStrategyAndCheating;3737;3463
416;CallingRulesWithHeuristic;3479;3753
416;CallingRulesWithUctMonteCarloStrategyAndCheating;3753;3479
417;CallingRulesWithHeuristic;3495;3769
417;CallingRulesWithUctMonteCarloStrategyAndCheating;3769;3495
418;CallingRulesWithHeuristic;3495;3769
418;CallingRulesWithUctMonteCarloStrategyAndCheating;3769;3495
419;CallingRulesWithHeuristic;3509;3787
419;CallingRulesWithUctMonteCarloStrategyAndCheating;3787;3509
420;CallingRulesWithHeuristic;3525;3803
420;CallingRulesWithUctMonteCarloStrategyAndCheating;3803;3525
421;CallingRulesWithHeuristic;3525;3803
421;CallingRulesWithUctMonteCarloStrategyAndCheating;3803;3525
422;CallingRulesWithHeuristic;3525;3803
422;CallingRulesWithUctMonteCarloStrategyAndCheating;3803;3525
423;CallingRulesWithHeuristic;3541;3819
423;CallingRulesWithUctMonteCarloStrategyAndCheating;3819;3541
424;CallingRulesWithHeuristic;3557;3835
424;CallingRulesWithUctMonteCarloStrategyAndCheating;3835;3557
425;CallingRulesWithHeuristic;3557;3835
425;CallingRulesWithUctMonteCarloStrategyAndCheating;3835;3557
426;CallingRulesWithHeuristic;3570;3854
426;CallingRulesWithUctMonteCarloStrategyAndCheating;3854;3570
427;CallingRulesWithHeuristic;3570;3854
427;CallingRulesWithUctMonteCarloStrategyAndCheating;3854;3570
428;CallingRulesWithHeuristic;3570;3854
428;CallingRulesWithUctMonteCarloStrategyAndCheating;3854;3570
429;CallingRulesWithHeuristic;3570;3854
429;CallingRulesWithUctMonteCarloStrategyAndCheating;3854;3570
430;CallingRulesWithHeuristic;3570;3854
430;CallingRulesWithUctMonteCarloStrategyAndCheating;3854;3570
431;CallingRulesWithHeuristic;3570;3854
431;CallingRulesWithUctMonteCarloStrategyAndCheating;3854;3570
432;CallingRulesWithHeuristic;3570;3854
432;CallingRulesWithUctMonteCarloStrategyAndCheating;3854;3570
433;CallingRulesWithHeuristic;3570;3854
433;CallingRulesWithUctMonteCarloStrategyAndCheating;3854;3570
434;CallingRulesWithHeuristic;3584;3872
434;CallingRulesWithUctMonteCarloStrategyAndCheating;3872;3584
435;CallingRulesWithHeuristic;3601;3887
435;CallingRulesWithUctMonteCarloStrategyAndCheating;3887;3601
436;CallingRulesWithHeuristic;3617;3903
436;CallingRulesWithUctMonteCarloStrategyAndCheating;3903;3617
437;CallingRulesWithHeuristic;3633;3919
437;CallingRulesWithUctMonteCarloStrategyAndCheating;3919;3633
438;CallingRulesWithHeuristic;3633;3919
438;CallingRulesWithUctMonteCarloStrategyAndCheating;3919;3633
439;CallingRulesWithHeuristic;3633;3919
439;CallingRulesWithUctMonteCarloStrategyAndCheating;3919;3633
440;CallingRulesWithHeuristic;3633;3919
440;CallingRulesWithUctMonteCarloStrategyAndCheating;3919;3633
441;CallingRulesWithHeuristic;3651;3933
441;CallingRulesWithUctMonteCarloStrategyAndCheating;3933;3651
442;CallingRulesWithHeuristic;3651;3933
442;CallingRulesWithUctMonteCarloStrategyAndCheating;3933;3651
443;CallingRulesWithHeuristic;3667;3949
443;CallingRulesWithUctMonteCarloStrategyAndCheating;3949;3667
444;CallingRulesWithHeuristic;3683;3965
